gene	coef	hr	p	significant
GOLGB1	-0.0996221979418169	0.9051793320586584	0.3374083453057993	False
KIAA0040	-0.0966360168412886	0.907886401360594	0.3374908661600463	False
ZNFX1	-0.1003036439471558	0.9045627113394364	0.3377899225651447	False
APH1A	-0.0990911667811068	0.9056601381402194	0.33966926187996	False
MCAM	0.0849863087693796	1.0887021609239975	0.339819805247756	False
AHCYL1	0.0958367402159516	1.100579368975786	0.3404230948339842	False
HNRNPD	-0.1060048824081798	0.8994202567283853	0.3418581252417245	False
DDX5	-0.0888723741408465	0.914962338977756	0.3419745320246455	False
C17orf37	-0.1377218195030097	0.8713410481206413	0.3427835619832368	False
NUCB1	-0.0906647282468608	0.91332387126844	0.3448629796693414	False
ZC3H11A	0.0999434055600818	1.105108373316385	0.3458327235172784	False
FAT1	-0.0938545106863343	0.9104152082895958	0.3470792316274815	False
CYB5A	-0.0984319116729175	0.9062573960636088	0.3476119969774399	False
XRCC6	-0.098534996031608	0.9061639799160816	0.3486213951098179	False
IL32	-0.0995847154641741	0.9052132610586026	0.3491317573362649	False
HSPA4	0.0761535745457485	1.0791282880688835	0.3505111686796854	False
ATP5E	0.0864559350444243	1.0903033224917622	0.3512942517030972	False
IFI6	-0.116980087457058	0.8896029072431363	0.3517740752764993	False
AGL	0.0787537436862905	1.0819378552341985	0.3518342008484597	False
TSC22D1	0.1006877672300569	1.1059312798626997	0.3520855934790242	False
LAMC2	0.11155774076547	1.1180182973741324	0.3523201106015839	False
COX7C	0.0974199560147584	1.1023232036896702	0.3529781502415994	False
PARK7	0.0947723365993355	1.099408531547414	0.3529936809168805	False
RPS7	-0.0982920844748041	0.9063841243558944	0.3538570165024999	False
LENG8	-0.1016266589880106	0.9033667525771006	0.3547880787184264	False
SERPING1	-0.0936553571909756	0.9105965387162492	0.3554208243579146	False
VPS35	0.0677341447847109	1.0700807841020712	0.356061053627412	False
RSL1D1	-0.0798371168154786	0.9232667187630524	0.3562602283691403	False
MUC20	-0.1496379170633845	0.8610196805246926	0.3572734419401622	False
AGR2	0.1200883759237256	1.127596499558308	0.3575778425004213	False
NCAN	-0.2486158039934122	0.7798795424402232	0.3576704474762714	False
GSTM1	-0.085428407241026	0.9181188713643624	0.3577327592150016	False
FTO	-0.095949137464492	0.908510224027098	0.3581728633729756	False
PTMS	-0.0896360410849857	0.9142638792136076	0.3594546659155085	False
HMGCS2	-0.0637955155780315	0.9381968265530124	0.3598577623313772	False
CYP2A6	0.0824987609164136	1.0859973277967592	0.3601155520912364	False
AQP3	0.1053197454291904	1.1110658117805094	0.360151639531165	False
RPL14	-0.0945229880388127	0.9098068197111508	0.3609064743522804	False
MYL9	0.0900841696810112	1.0942663838816074	0.3612059187358033	False
DNAJC12	-0.0866605784192845	0.916988288431746	0.361698663745115	False
BAT1	-0.0892070849942317	0.9146561423989792	0.3646192167618435	False
BYSL	0.0620922170396063	1.0640604647098146	0.3657747752947677	False
TMED2	-0.0812541327163932	0.9219593616334574	0.3659726177273272	False
SUPT6H	-0.090879075185576	0.9131281240722338	0.3670117454381484	False
TNS3	-0.093099189769388	0.9111031237052688	0.3672087504156819	False
EIF3L	-0.089498570956251	0.9143895718260726	0.3676112238310164	False
BTF3	0.0904900346570257	1.0947105984207188	0.3686133140788319	False
RABEP1	0.0953564406470308	1.1000508881040307	0.3692363243691693	False
LYPLA1	0.078402342925472	1.0815577282410795	0.370025858635999	False
NCSTN	0.0838130760997815	1.087425608973994	0.3713448433999529	False
OS9	-0.0788935880913466	0.9241382585289848	0.3715876656932373	False
MRPL2	0.0620438222978849	1.064008971024471	0.3723698115492236	False
CLSTN2	-0.1057500311028251	0.899649504365664	0.3730842434964773	False
APOD	-0.2889589313775531	0.7490429669338037	0.3734913275657212	False
ALCAM	0.0876206573665853	1.0915739629373964	0.3736093300978165	False
COL8A2	0.0911542902921988	1.0954380076707035	0.3740241943900783	False
PLOD1	0.0927791156932683	1.0972193499640632	0.3745846617073577	False
STAC2	-0.107255515856621	0.898296114762408	0.376468482914736	False
SUMO3	0.078762724063557	1.081947571487945	0.3769612231189659	False
PRSS8	-0.0977477970147218	0.9068775921507828	0.377289184919212	False
SERPINA3	-0.0967987483843057	0.9077386716260862	0.3774537037502969	False
HSPA1B	0.0880099583362252	1.091998996467216	0.3776971487979446	False
SYT7	-0.0735126485489209	0.9291243936418492	0.3777292832411875	False
PLEKHA6	0.0777490540090389	1.0808513893115552	0.3777957605980532	False
S100A8	0.0973923890742526	1.1022928164303396	0.3783201845803788	False
SEMA3C	0.0847906959124836	1.0884892176118943	0.3787722853592304	False
EIF3H	0.0967298599228417	1.1015627571755378	0.3790512143531026	False
CALD1	0.0828772074315104	1.0864083974799066	0.3795509333238537	False
MARCKS	0.0905550928807334	1.0947818206644973	0.3797445475908301	False
SNRNP70	-0.0958311961020096	0.9086173812797612	0.3803827202384784	False
CREG1	-0.0956435566032099	0.9087878897863502	0.38126392533482	False
KITLG	0.0857970805401844	1.089585207829268	0.3818697419452205	False
NFYA	0.061921847925978	1.0638791971132335	0.3825721731565615	False
DEK	-0.0925613353849144	0.9115932963239908	0.3827015016701667	False
CKAP5	-0.0767698844616801	0.9261029397648608	0.3834538709143988	False
SEC14L2	-0.1205952082977071	0.8863926913885972	0.383613087548459	False
SLC25A39	-0.0962392129374898	0.9082467257131868	0.3839037172606743	False
RPS12	-0.1000175456330048	0.9048215422299696	0.3839781358163098	False
GOLGA7	0.0579473628690505	1.0596592168213224	0.3840464266765805	False
LPL	0.0773483846061823	1.0804184119770006	0.3842389445357373	False
C1QB	-0.1356780003574811	0.8731237327590204	0.3844206071092902	False
FGFR1	-0.1500829816221594	0.8606365564442824	0.3851817760596273	False
TUBA1C	0.0867207759503513	1.090592117652124	0.3866106689470474	False
SUN2	-0.0887501779309357	0.915074150739138	0.3866630229766461	False
RPL18	-0.0863892890726703	0.9172370913326298	0.3868499770240095	False
MYLK	-0.0783346945409602	0.9246548978010724	0.3875562613955333	False
C10orf58	0.0728692543227706	1.075589898991239	0.3880045321173456	False
CD99	0.0885742948507849	1.0926154252950735	0.3880602893105964	False
PSMD4	0.0687869806918062	1.071207996855975	0.3880695370789249	False
COL6A1	0.0848576861878752	1.0885621382468025	0.3887281976401285	False
KLK5	0.138964625267311	1.1490834507647232	0.3890867422578932	False
ITGB6	0.0968880694111029	1.1017370486425564	0.3892708798032701	False
MME	-0.0661716083366102	0.9359702302146158	0.3894434554621312	False
C1orf43	0.0974362849464218	1.1023412035968934	0.389693710030494	False
SLC39A8	-0.165297039903957	0.8476418832257617	0.389780506568614	False
HINT1	0.092234701453948	1.0966221706974828	0.3899808562460227	False
TLN1	-0.1249208584434759	0.8825667475268759	0.3904915899858061	False
DDX21	0.0809250854602011	1.0842896644628437	0.3913937022662983	False
GLUD1	0.0824443968639107	1.0859382901857892	0.391593606196324	False
GPX1	-0.0972968112563752	0.9072866732673518	0.3923181403862832	False
FKBP9	0.0804075613117251	1.0837286635558203	0.3929940190558527	False
UBE2Z	-0.1161763492688947	0.8903182024885345	0.3945558626271134	False
PPM1H	0.0987722882101235	1.1038149192678812	0.3951065952349262	False
TMC5	-0.0811341819402363	0.9220699580073984	0.3962806034444192	False
FHL2	0.059368659009765	1.061166377183551	0.3963179718657198	False
RPL35	-0.0938303586610978	0.910437196926216	0.3971676200560288	False
FOSB	0.0690943832328567	1.0715373395339969	0.3976256575344482	False
RCAN1	0.0671611915223491	1.06946785343291	0.39851134782178	False
EID1	0.0641816279188929	1.066286048490806	0.3994555457313565	False
JAG1	-0.0957378697775987	0.908702183157314	0.4004307306347306	False
ITGB4	-0.1142228656096511	0.8920591244262743	0.4005139532789511	False
LSR	-0.1050070258316576	0.9003181970799536	0.4006791843989851	False
RPL30	0.0856081665858248	1.089379389420642	0.4008448340202164	False
IARS2	0.0739324889700926	1.0767341116136169	0.4013138969119089	False
RPS15	-0.0974769120798173	0.9071232849040294	0.4016906378637698	False
ABCA3	-0.0850401977769868	0.9184753629915736	0.4025151315483481	False
ATP6V1C1	0.0832777038844021	1.0868435873296678	0.402746696649702	False
UGDH	-0.1218779087909529	0.8852564439345194	0.4029758398327245	False
MTHFD2	0.0734699978904959	1.076236246829783	0.4043020912361861	False
CD9	0.0887508737912583	1.0928083752041609	0.4056357824376481	False
KTN1	0.0771376570781792	1.0801907620627298	0.4056490344889449	False
SEPW1	0.0759929512921954	1.0789549688921702	0.4074268495119003	False
PARP10	-0.0978038861459485	0.9068267276009976	0.4087492206386044	False
ECEL1	-2.117276852439918	0.1203589378012529	0.4090947149640835	False
PXN	-0.0909830941453282	0.9130331463744736	0.4091903015446615	False
FCGBP	0.0867395639607023	1.0906126079006042	0.4094134200432495	False
SERPINE2	0.1049095565788987	1.1106101584309276	0.4094765881274803	False
RPL37A	-0.0942958029726221	0.91001353771444	0.4095976073339249	False
LYZ	0.0896670113384462	1.093809996730055	0.4096750714583853	False
MAP4	0.0856592078016143	1.089434994088187	0.4099598051447416	False
TMCO1	0.0684479703265028	1.0708449077906006	0.4100518344718775	False
APP	0.0881406455724811	1.0921417161236744	0.4101112656942718	False
C6orf62	0.0857163539936611	1.0894972529284923	0.4106042932628645	False
C3orf10	0.0464555500778465	1.0475515144503755	0.4106081278211404	False
LALBA	0.0603322896346978	1.0621894424520988	0.4109094534050259	False
LMNA	0.0977685789656968	1.102707565852671	0.4109350956328175	False
RPS21	-0.0996253426039083	0.9051764855800026	0.41113940962385	False
ARF3	0.0860446923697666	1.089855035420937	0.4115232730722384	False
TGOLN2	0.0856377470002616	1.0894116141910686	0.411548002287081	False
MMP11	0.0904025389740189	1.0946148201593686	0.4118480221174739	False
FTL	-0.0901427390949427	0.913800740870982	0.4121511994260241	False
MSMP	-6.554397432544821	0.0014238405685549	0.4141588124677121	False
HTRA1	0.0765593179498386	1.0795662260931589	0.4147699088170419	False
TSPAN15	-0.0766692811262489	0.9261961134962692	0.4150579508537454	False
XPO1	0.0716977844574953	1.0743306155874697	0.4152024629330559	False
GABARAP	0.0735044340178757	1.0762733088764025	0.4159260515323502	False
HYOU1	-0.0756504526707287	0.927140229316456	0.4160764849110224	False
MARCKSL1	-0.0930590691458544	0.9111396784639904	0.4161154491326847	False
PLXNB2	-0.0769115305632602	0.9259717701838304	0.4171737010802052	False
GOLM1	0.0734628576825726	1.0762285623066403	0.417755127310468	False
LASS6	0.0764550335949569	1.0794536500957783	0.4188606114933928	False
HIST1H2BK	-0.0864364923796421	0.9171937957304974	0.4188894940163238	False
ARF5	-0.0983199742158744	0.9063588458898624	0.4200373415968915	False
CST5	0.0653961201417332	1.0675818313038234	0.4213066907228248	False
CRIM1	0.086346609799557	1.0901841313294711	0.4213303709838506	False
RBM3	-0.0744217170480886	0.9282801397242432	0.4216703201630924	False
CTSC	0.0864005238905315	1.0902429092003705	0.4219046228614213	False
SUSD2	0.0761922264519324	1.0791699992403372	0.4222039107253562	False
MRPS30	0.0871786484842843	1.091091584165794	0.4228129110522771	False
ACADVL	0.081355957123684	1.084756954818125	0.4229248829553298	False
PRELP	-0.0809815219719327	0.9222107319229588	0.4237821944597031	False
TSTA3	0.0816030093406583	1.085024979535378	0.4241663104303477	False
LRRC37A16P	0.0897819013487906	1.0939356717911604	0.4246139689948318	False
FBLN2	0.0755563604340636	1.0784840098321071	0.4264344220591124	False
CSPG4	-0.0836980739193964	0.9197088982822614	0.4267417083086962	False
ERGIC3	-0.1428969020118644	0.8668434341028078	0.4272545159513684	False
SGK3	-0.114897071396444	0.8914578957011418	0.4274280157043345	False
TRIB1	0.0727091857120895	1.0754177445890702	0.4293587812654533	False
SFRP2	0.071344508822369	1.0739511477892227	0.4297201191602415	False
RPL34	-0.0794589999987776	0.923615887444832	0.4315996744154197	False
TUBA1B	0.0829039821847432	1.0864374861860788	0.4328598792785358	False
PDCD4	-0.0757135802516763	0.9270817030439104	0.4334945118855011	False
HMGB2	-0.0815528873063607	0.92168396318273	0.4335869186686651	False
MFGE8	-0.0725041009208152	0.9300619325421192	0.4335931731206661	False
CALM1	0.0807024109358626	1.084048247657248	0.4340589927073349	False
CDH3	0.0699425197815689	1.0724465350214254	0.4342038121411932	False
EIF2AK1	0.0746201202047064	1.0774747622382042	0.4371582267845171	False
GPAA1	0.0845624615384065	1.088240815304674	0.4375135309375133	False
TMEM109	-0.0707174326945546	0.9317251299940316	0.4375388461435966	False
CLSTN1	-0.0711309567227422	0.93133991891762	0.4385383174432499	False
MAGED2	-0.0819044177726407	0.9213600201306514	0.4388414329521227	False
C8orf4	-0.0644492249951355	0.937583718871364	0.4394189055553744	False
RPL32	-0.0856577368309478	0.9179083436811292	0.44061239110528	False
GFRA1	-0.0768284426075276	0.9260487104816428	0.4415115752652362	False
MMP14	0.0848241839087851	1.0885256695451355	0.4420274847682289	False
IFIT3	-0.0728133594644344	0.9297743474147564	0.4422459115048125	False
CFD	-0.2009858157408916	0.8179240331179961	0.4424308677994563	False
CNOT1	-0.0817822169918748	0.9214726179241068	0.4424383786294757	False
CPD	-0.0774422765410067	0.9254804447873208	0.4428013148873351	False
SORL1	0.0850669065671483	1.0887899114567965	0.442913092874032	False
MUC1	-0.0761122362039591	0.9267121900639076	0.4434153123725503	False
CD177	-0.2237280516058973	0.7995325363962651	0.4444813859102962	False
ENSA	0.0704405706973938	1.0729808010351607	0.4444945200390587	False
DDR1	-0.0789756079651069	0.9240624639340572	0.4446922023342012	False
SCGB1B2P	-0.1020946655367979	0.9029440699377744	0.4450707645607411	False
TMPRSS3	-0.0962670819868639	0.9082214140930512	0.4463634254275348	False
TNRC18	-0.0767105158209794	0.9261579228696634	0.4470914598630295	False
ESR1	0.0716343040861628	1.0742624188456589	0.4472392906200944	False
CENPF	0.0661024462225503	1.0683361585638276	0.4485616094179433	False
STT3A	0.0645735096261387	1.06670398837405	0.4493413394708831	False
PTMA	-0.080313617685257	0.9228268861671536	0.4507920820720185	False
EPHX1	0.0660619803484325	1.068292928282001	0.4508487396157616	False
C20orf11	-0.0922951748523495	0.9118359587733738	0.4512499723576139	False
TOP2B	0.0714014251050626	1.0740122748358951	0.4513907708817998	False
PLA2G16	0.0693755316908286	1.071838642958178	0.4521324128488087	False
ADCY1	-0.0859734401915349	0.91761860267083	0.4525978117937017	False
AP2M1	0.0842114027915173	1.0878588458985126	0.4531086393385741	False
KDM5B	0.066441935685902	1.0686989090044698	0.4533489911852657	False
ABCC11	-0.0940639828494394	0.9102245216190636	0.4536092115688331	False
FOXP4	-0.0784798260596551	0.9245207109690908	0.4549321896790623	False
MFAP4	0.0726687456534599	1.0753742555117842	0.4550248489524583	False
MYBL2	0.0805886260222693	1.083924906338381	0.4553281532805555	False
PSMB4	0.0624523793195366	1.0644437681743495	0.4569420000216357	False
TMEM64	-0.0804879059460181	0.922666062289444	0.4569574068633243	False
SEC61A1	-0.076076591287311	0.926745223231408	0.4573514031468936	False
FRMD6	-0.0619033130144018	0.9399737656275576	0.4574450114093682	False
SCARB1	-0.0867947680047316	0.9168652464091251	0.4574779951922292	False
ITGB2	-0.0951631372935033	0.9092245939291832	0.4624674996351789	False
CREB3L1	-0.0761556943842988	0.9266719177135168	0.4628389908859092	False
SRCAP	-0.0765491489870824	0.9263073861002452	0.4631786942451708	False
ELOVL2	-0.07207020062178	0.930465574256568	0.4633521313085528	False
IMPDH2	-0.070373020992611	0.9320460822984884	0.4634685733088837	False
FCGRT	-0.0756770757029503	0.9271155463608258	0.464686028174732	False
SCARB2	0.0703066759793105	1.0728371441909583	0.466050694405328	False
CNN3	0.075826549604151	1.0787754439010675	0.4664436860078647	False
TP53I11	0.0690534769251662	1.0714935077943872	0.4668950247805163	False
FOS	0.0610318301329033	1.0629327469393444	0.4670557643620997	False
GNA13	-0.0823891085797675	0.9209135536066904	0.4672741550199281	False
CHPT1	-0.0661521518916608	0.9359884410450326	0.4698032420527837	False
GALNT2	-0.0978231379749622	0.9068092696959416	0.4706169066871476	False
FUS	-0.0805086338165129	0.9226469375850028	0.4712012692410438	False
CHD3	0.0724045917938631	1.0750902287667117	0.4721121255513343	False
PPP2R4	-0.0722143394497456	0.9303314677044452	0.4730781529865238	False
SREBF2	-0.0800365809471777	0.9230825785339636	0.4731883996313786	False
LASS2	0.0697625574708743	1.072253552430204	0.473960782750112	False
JTB	0.0735869334304972	1.076362104454946	0.4742769970482167	False
GPX4	-0.0951033254603623	0.9092789779452704	0.4747832348773638	False
TMEM132A	-0.0633532063248905	0.938611891477426	0.4754089325298767	False
ALOX15B	-0.2180822362025422	0.8040593161628619	0.4772413230746154	False
PDE4B	-0.0680093747320238	0.9342517151766871	0.4774140688733704	False
OAS1	-0.0705572554777933	0.9318743830852936	0.4786510389867109	False
BANF1	-0.0721326012308709	0.9304075144494988	0.4788768613598327	False
C1QC	-0.1012555367751745	0.9037020742641342	0.4793706916025128	False
CREB3L2	-0.0598041158918584	0.9419490283591964	0.4799068833718921	False
NFIB	-0.0635459605124186	0.938430987540436	0.4805960211171804	False
MYO1C	-0.0663377925743634	0.9358146996390708	0.4816398318145651	False
UBAP2L	-0.0719977527382523	0.9305329869600424	0.4838755785309289	False
SPINT2	-0.0804174937140859	0.9227310315535066	0.4841364310539708	False
RTN3	-0.0707855290840938	0.9316616850368468	0.484324032190416	False
ZNF238	-0.0677764147713248	0.934469383772587	0.4845238891031999	False
TUBA4A	0.065998446136878	1.0682250572891812	0.4845776053828876	False
CTDSP2	0.0685653190331509	1.0709705774289913	0.4847297337352013	False
ARPC1B	-0.0852025747286507	0.918326235869684	0.485236888398694	False
APOE	-0.0855197099680352	0.9180350484343774	0.4853804581057469	False
LTBP2	0.0563269032928462	1.0579434724185812	0.4858575364904836	False
MS4A7	0.0566649007575427	1.0583011150678006	0.4874875493053865	False
ANXA1	0.0662161651322115	1.0684576554950491	0.488098308668409	False
IFITM3	-0.0678383564511041	0.9344115029618898	0.4891332953735235	False
NCAPD2	-0.0872201264720819	0.9164753329455212	0.4891688305469989	False
TOMM20	0.0620044447185301	1.0639670737516922	0.4899143220524217	False
NPDC1	-0.0690730809188029	0.9332584741991832	0.4901674827790645	False
EMP2	0.0646321705887005	1.0667665640921344	0.4903697247807846	False
DSP	0.0683949990803022	1.0707881853036911	0.4904956166097142	False
SHISA5	-0.0726009421861025	0.9299718685288032	0.4928108692746119	False
SON	0.0686371120875921	1.0710474684380489	0.4929726603304186	False
CCDC74A	0.0935320935694957	1.098045842986385	0.4932611812716155	False
MT2A	-0.0991284495504813	0.9056263732515856	0.4934196296207281	False
ANKH	-0.0555930881910905	0.9459239652210656	0.4934240187005675	False
SNRNP200	0.0687994106198011	1.0712213119769962	0.493644663529623	False
PRKDC	0.0740751622838473	1.076887743796699	0.4957208246012279	False
HMGN2	-0.0776343045491403	0.9253027436832824	0.4957499737446745	False
H3F3A	0.0684575142188729	1.0708551278679153	0.4959058242885963	False
HSP90AB1	0.0535951638465553	1.0550573903099585	0.4960573471969673	False
EIF5A	0.0726947004352969	1.0754021669781957	0.496166858606708	False
PAPSS1	0.0581563758596045	1.0598807225111753	0.4967192309231717	False
ERGIC1	-0.0737797230866987	0.9288762813075974	0.4971558275233038	False
JUP	0.0606066459895268	1.0624809008555722	0.497204823671904	False
PRCP	0.0658575931068043	1.06807460514913	0.497246564801646	False
BHLHE40	-0.0760061944152819	0.92681046549269	0.497285683170622	False
CBLN2	-0.0638187415181761	0.9381750363027256	0.4976145670017606	False
ELN	0.0706675226319731	1.0732243437389206	0.4977928226896069	False
EEF1D	-0.0780710665054031	0.9248986948898096	0.4986045181229338	False
VIM	0.0708345705390988	1.0734036385944168	0.4987166020566347	False
PLS3	-0.0548609280729302	0.946616786620362	0.498828613869975	False
MTCH1	-0.0904614767150397	0.913509524610848	0.4989095322620055	False
MCM3	-0.0844538828536393	0.9190140367044094	0.499007781012823	False
SNRPB	-0.072714185137021	0.9298665617328784	0.4995707194608633	False
PRSS23	-0.0566396627493354	0.9449345031282722	0.4998762289807464	False
MCM4	0.0634713395768541	1.0655289468533484	0.4999815467905117	False
FLNB	-0.0675860602432952	0.9346472811823447	0.5009457756792397	False
DAP3	0.0725163376837754	1.0752103723937143	0.5012780156387051	False
STARD7	-0.0640817627082383	0.9379283088368888	0.5022652078310818	False
RPL7L1	0.0498947645537675	1.051160471214032	0.5048352164770021	False
NUPR1	0.0548920657982071	1.0564265839616054	0.5063075310826981	False
SLC29A1	0.0514929091409622	1.052841720713434	0.5073573755498443	False
SSR1	-0.0641874656159583	0.9378291723270128	0.5076118930018284	False
ANO1	-0.1185296916456407	0.888225442390189	0.5078404345891387	False
GRINA	0.0704067180506829	1.0729444784099875	0.5078711767236515	False
FRS2	-0.0684229843818827	0.9338653795534716	0.5085224540897186	False
USP22	-0.0735624008946159	0.9290781686737328	0.5087159568181436	False
PRAME	0.0541614186643083	1.0556549908213435	0.5088345218625865	False
SOX10	-0.06518361402264	0.9368954204461982	0.5089338805158781	False
KDM2A	-0.0726421673117699	0.9299335311118936	0.510155262798348	False
PRKRIR	-0.1514846585031647	0.8594310671307855	0.5101799245996849	False
ARL6IP5	-0.0662235533349358	0.9359216125053088	0.5103477275716399	False
DAZAP2	0.0647482105931051	1.066890358871365	0.5104601495369817	False
MUCL1	-0.0845414261183735	0.9189335867367776	0.5113085701284129	False
SCGB2A2	0.0613617525187953	1.0632834901030863	0.5127509831104151	False
SH3PXD2A	0.0709271228628847	1.0735029891930226	0.5139028276610614	False
RPL9	-0.0665130611217907	0.93565069512884	0.5149674272551816	False
TRIP12	0.0594436980417928	1.0612460090690272	0.5156285657011219	False
SYT13	0.0632760145924799	1.0653208427530807	0.5157901357106761	False
SPCS3	-0.0937425833459982	0.9105171143453916	0.5164488314363054	False
SOX4	0.0655257151592989	1.0677201935553398	0.5166102812601081	False
IFIT1	-0.064138196191625	0.937875379768754	0.5166476160727136	False
RPS25	-0.0548620830013389	0.9466156933463744	0.5171730375465837	False
TBX3	-0.0598988260649485	0.9418598204281944	0.5180493595652231	False
UQCRQ	0.0690173275051136	1.0714547746255854	0.518463481727347	False
TMEM45A	0.0806683532015548	1.0840113280587549	0.5194764684255362	False
RPL37	-0.0672661393847716	0.934946342178332	0.5198423739218518	False
HTRA3	-0.0592548960457067	0.942466507551548	0.5198948235330861	False
LRBA	0.069789893970448	1.0722828644896254	0.5203989703767182	False
MYH9	-0.0654577529010383	0.9366386161880844	0.5206570615819732	False
GHITM	0.0493688298379869	1.050607774784224	0.5209393255912718	False
GAS6	0.0688067938928101	1.0712292211255934	0.5212669720608141	False
FLOT1	-0.0576466440862584	0.9439834506454228	0.5216454350588918	False
RAB7A	0.0641053225497337	1.066204688244398	0.5229686534576248	False
B2M	-0.0732793066504203	0.92934122258846	0.5234781923388624	False
ERBB4	-0.0697195870161057	0.9326553119003144	0.5236292937064049	False
TTLL12	-0.0648351376814287	0.9372219632273252	0.5239075960294497	False
NDST1	0.0619147847293584	1.0638716827518224	0.5244792676556815	False
SLC1A4	-0.0604271661010753	0.941362329610374	0.5250629152176832	False
IDH1	0.0786966827027931	1.081876120557433	0.5254388173462701	False
PFDN5	-0.0580126511524758	0.9436380092529456	0.5257093253020222	False
TMBIM6	0.0570604524026942	1.0587198106173288	0.5261506857715883	False
NRIP3	0.0474389066263061	1.0485821377439912	0.526217380858685	False
PKM2	-0.0843507901873039	0.9191087851957064	0.5262412520881927	False
MDH2	0.0620268329413693	1.0639908943502825	0.5265750181111504	False
PXDNL	-0.0550014534433614	0.9464837722919286	0.5266783256194196	False
NDRG2	-0.059706511934868	0.9420409707985476	0.5268785909439598	False
MCL1	0.0541097515233185	1.055600449555104	0.5277816039278029	False
RPL36AL	-0.0707454238302317	0.9316990503145056	0.5281459470797755	False
GPNMB	0.0633043575726304	1.065351037548484	0.5285326020501373	False
TPD52L2	-0.0673110013866043	0.9349043995546378	0.5286005178646751	False
LAMP1	-0.0613899495022478	0.9404564377437388	0.5286353770405823	False
SLITRK6	0.0907054572793705	1.0949464492514294	0.5287720940525098	False
ATP2A3	0.0585483314937593	1.0602962301568577	0.5299562373343837	False
DCD	0.0404060299591709	1.0412334603543538	0.5304585809373741	False
PLP2	0.0586406470441504	1.0603941165050683	0.5325573439207424	False
ST13	-0.0615963201937744	0.9402623751234384	0.5328703495174123	False
FAM91A1	0.0513441677805252	1.052685131249524	0.5336316873771594	False
COL15A1	0.0591969567075352	1.0609841881151283	0.533771695334232	False
PAK1	-0.1045898661414656	0.9006938518886959	0.534429803994354	False
LRRC59	-0.0660882635798514	0.9360482416766646	0.5357813623610472	False
ASH1L	0.0606398087327531	1.0625161362211175	0.5360813949071218	False
PABPC1	0.0599467784368048	1.061780035448313	0.5363407446961235	False
MXRA8	0.0577230271897444	1.0594215241135585	0.5372489523245505	False
PHKB	0.0428332436353713	1.043763826076311	0.5386443582320247	False
SF3B1	0.0485013504311348	1.0496967893625944	0.5387064506191577	False
IGSF1	-0.2312341728704143	0.7935536155475406	0.5392524526484244	False
ZNF146	-0.0589084708922984	0.9427930582154248	0.5399594142090633	False
CPB1	0.0636059406328167	1.0656723778275172	0.5424258782398029	False
HNRNPH1	-0.0606767392727051	0.94112742014289	0.5425323598667361	False
RAB6A	-0.066650820981859	0.9355218088978848	0.5426137680765433	False
TSKU	-0.1364667410614003	0.872435336050376	0.5441689901091307	False
CCT7	0.0558805967359091	1.057471410659937	0.5444102842067291	False
MAPKAPK2	0.068074427932295	1.0704449765202118	0.5445551580480185	False
LRP10	-0.0604253057775307	0.9413640808505088	0.5453036614400969	False
GLO1	0.0604426009415706	1.062306620420551	0.5453949239370686	False
CD36	0.0498448869408846	1.0511080431464752	0.5457519948057498	False
PDXK	0.0653543696067393	1.0675372601216586	0.5483058297998067	False
CUTA	-0.0709839142213346	0.9314768755379336	0.5486454738744608	False
EFHD1	0.0593681457358813	1.0611658325147026	0.5489706581712603	False
FXYD3	-0.0816685681601434	0.9215773481617284	0.5494484768946534	False
SLC7A2	-0.0591430803106501	0.9425718960287914	0.5497730047337546	False
EEF1A1P9	-0.0574829953198843	0.94413794501366	0.5498433292917626	False
DNAJC1	-0.0741088262823185	0.9285706354523562	0.5509855999165412	False
EIF6	-0.0750432151689075	0.92770339460338	0.5511995884280123	False
CHGA	-0.0904230387279022	0.9135446387530592	0.5516648019968882	False
TXN	0.0618308529994563	1.0637823939082314	0.5525460255246553	False
SERPINB5	0.0636488232294955	1.065718077606143	0.5528944715545855	False
GP2	0.0415356447725902	1.042410317667983	0.5534170307497623	False
EIF5B	0.0572365303002618	1.0589062441886294	0.5545378314717101	False
VAMP8	-0.059994673387091	0.9417695500127308	0.5551398574470645	False
RPL5	-0.0624618988434718	0.9394488562195074	0.5557334640427787	False
CDC42SE1	0.054231295923239	1.0557287596758314	0.5564872705223654	False
TOB1	-0.064293798055743	0.937729455964654	0.5568734367506487	False
RPS16	-0.0614633151475596	0.940387443081246	0.5569312135756546	False
RPS24	-0.0580430279431184	0.9436093449940626	0.5571088751165215	False
ANXA6	0.0607248788091653	1.0626065283947952	0.5571128388402731	False
RIMS4	-0.0792862221918616	0.923775481559061	0.5572158849645472	False
HEBP1	-0.0804538528755854	0.922697482436822	0.5572947759487169	False
TACSTD2	0.0646243538223364	1.0667582254597283	0.5575250452240476	False
SET	0.0538580227143867	1.0553347579537478	0.5575739403819129	False
SCGB1D2	0.0538891605506326	1.0553676193062385	0.5577298727319107	False
OBSL1	0.0543417427195986	1.05584536797455	0.5587402086626236	False
S100A7	0.0732443994569896	1.0759934770036912	0.5589713704128956	False
GAA	0.0572663874409022	1.0589378605732722	0.5591553649438503	False
SLC9A3R2	-0.0518757924645095	0.9494467879650044	0.5592391259351435	False
SF3B3	-0.057846001007582	0.943795279768128	0.5596595776376201	False
PSMD8	-0.0603076658246537	0.9414748293907188	0.5608959864830487	False
